Sample,S_aureus_count,tax_reads,Total_read_count,study,Timepoint,subject_id,sample_alias,S_aureus,present_actual,adj_count_min,present_min,adj_count_1stQ,present_1stQ,adj_count_median,present_median,adj_count_3rdQ,present_3rdQ,adj_count_max,present_max,adj_rel
X01.1.7.001.c.365.G1,0,8428,36447367,PRIMAL,DOL 43-455,01.1.7.001,PRIMAL_01.1.7.001.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.002.c.365.G1,0,9520,45771066,PRIMAL,DOL 43-455,01.1.7.002,PRIMAL_01.1.7.002.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.003.c.001.G1,0,17121,51114849,PRIMAL,DOL 1-8,01.1.7.003,PRIMAL_01.1.7.003.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.003.c.028.G1,0,16656,48649713,PRIMAL,DOL 9-42,01.1.7.003,PRIMAL_01.1.7.003.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.004.c.001.G1,0,12454,44763143,PRIMAL,DOL 1-8,01.1.7.004,PRIMAL_01.1.7.004.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.004.c.028.G1,0,13126,45607942,PRIMAL,DOL 9-42,01.1.7.004,PRIMAL_01.1.7.004.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.005.c.365.G1,0,10344,45634777,PRIMAL,DOL 43-455,01.1.7.005,PRIMAL_01.1.7.005.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.006.c.001.N1,0,10,2182817,PRIMAL,DOL 1-8,01.1.7.006,PRIMAL_01.1.7.006.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.007.c.001.N1,0,17,2962655,PRIMAL,DOL 1-8,01.1.7.007,PRIMAL_01.1.7.007.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.008.c.001.N1,0,6,2214682,PRIMAL,DOL 1-8,01.1.7.008,PRIMAL_01.1.7.008.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.008.c.028.N2,0,22559,61667555,PRIMAL,DOL 9-42,01.1.7.008,PRIMAL_01.1.7.008.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.008.c.365.G1,0,14511,44085460,PRIMAL,DOL 43-455,01.1.7.008,PRIMAL_01.1.7.008.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.009.c.028.N2,0,27336,66387306,PRIMAL,DOL 9-42,01.1.7.009,PRIMAL_01.1.7.009.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.010.c.001.N1,0,17,2454932,PRIMAL,DOL 1-8,01.1.7.010,PRIMAL_01.1.7.010.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.010.c.365.G1,0,10150,50382039,PRIMAL,DOL 43-455,01.1.7.010,PRIMAL_01.1.7.010.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.011.c.365.G1,0,12456,49536046,PRIMAL,DOL 43-455,01.1.7.011,PRIMAL_01.1.7.011.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.012.c.001.N3,0,10,26364125,PRIMAL,DOL 1-8,01.1.7.012,PRIMAL_01.1.7.012.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.012.c.365.G1,0,11573,49582287,PRIMAL,DOL 43-455,01.1.7.012,PRIMAL_01.1.7.012.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.013.c.001.N3,0,118,88087107,PRIMAL,DOL 1-8,01.1.7.013,PRIMAL_01.1.7.013.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.013.c.028.G1,0,14474,57788480,PRIMAL,DOL 9-42,01.1.7.013,PRIMAL_01.1.7.013.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.017.c.028.N2,0,23705,65978949,PRIMAL,DOL 9-42,01.1.7.017,PRIMAL_01.1.7.017.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.018.c.001.N1,0,13810,61836030,PRIMAL,DOL 1-8,01.1.7.018,PRIMAL_01.1.7.018.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.018.c.028.N1,0,19120,59092344,PRIMAL,DOL 9-42,01.1.7.018,PRIMAL_01.1.7.018.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.020.c.028.G1,0,9297,38320205,PRIMAL,DOL 9-42,01.1.7.020,PRIMAL_01.1.7.020.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.021.c.001.N2,0,16349,63401786,PRIMAL,DOL 9-42,01.1.7.021,PRIMAL_01.1.7.021.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.021.c.028.N2,0,19093,67853280,PRIMAL,DOL 9-42,01.1.7.021,PRIMAL_01.1.7.021.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.022.c.365.G1,0,10704,45223941,PRIMAL,DOL 43-455,01.1.7.022,PRIMAL_01.1.7.022.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.023.c.028.N1,0,26316,72023081,PRIMAL,DOL 9-42,01.1.7.023,PRIMAL_01.1.7.023.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.024.c.001.N1,0,2,3195672,PRIMAL,DOL 1-8,01.1.7.024,PRIMAL_01.1.7.024.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.7.024.c.028.N1,0,32172,74489578,PRIMAL,DOL 9-42,01.1.7.024,PRIMAL_01.1.7.024.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.002.c.001.N1,0,19,2651794,PRIMAL,DOL 1-8,01.1.8.002,PRIMAL_01.1.8.002.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.002.c.028.G1,0,12071,37456350,PRIMAL,DOL 9-42,01.1.8.002,PRIMAL_01.1.8.002.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.002.c.365.G1,0,10909,47389620,PRIMAL,DOL 43-455,01.1.8.002,PRIMAL_01.1.8.002.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.003.c.365.G1,0,11145,49702240,PRIMAL,DOL 43-455,01.1.8.003,PRIMAL_01.1.8.003.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.004.c.001.G1,0,3,132099,PRIMAL,DOL 1-8,01.1.8.004,PRIMAL_01.1.8.004.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.005.c.028.G1,0,9047,30603035,PRIMAL,DOL 9-42,01.1.8.005,PRIMAL_01.1.8.005.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.007.c.001.N3,0,14,81147943,PRIMAL,DOL 1-8,01.1.8.007,PRIMAL_01.1.8.007.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.007.c.365.G1,0,11975,54423293,PRIMAL,DOL 43-455,01.1.8.007,PRIMAL_01.1.8.007.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.008.c.365.G1,0,12304,59092849,PRIMAL,DOL 43-455,01.1.8.008,PRIMAL_01.1.8.008.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.009.c.001.N1,0,11,2128589,PRIMAL,DOL 1-8,01.1.8.009,PRIMAL_01.1.8.009.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.011.c.028.N1,0,23519,53362564,PRIMAL,DOL 9-42,01.1.8.011,PRIMAL_01.1.8.011.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.013.c.001.N3,0,11312,64709255,PRIMAL,DOL 1-8,01.1.8.013,PRIMAL_01.1.8.013.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.014.c.365.G1,0,15167,51810231,PRIMAL,DOL 43-455,01.1.8.014,PRIMAL_01.1.8.014.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.015.c.028.G1,0,14048,40173838,PRIMAL,DOL 9-42,01.1.8.015,PRIMAL_01.1.8.015.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.015.c.365.G1,0,11211,43746294,PRIMAL,DOL 43-455,01.1.8.015,PRIMAL_01.1.8.015.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.019.c.028.G1,0,14599,50435138,PRIMAL,DOL 9-42,01.1.8.019,PRIMAL_01.1.8.019.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.020.c.001.N3,0,14154,57177892,PRIMAL,DOL 9-42,01.1.8.020,PRIMAL_01.1.8.020.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.020.c.028.N2,0,14405,56905917,PRIMAL,DOL 9-42,01.1.8.020,PRIMAL_01.1.8.020.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.021.c.028.N3,0,27240,59111027,PRIMAL,DOL 9-42,01.1.8.021,PRIMAL_01.1.8.021.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.023.c.001.N1,0,1193,5259504,PRIMAL,DOL 1-8,01.1.8.023,PRIMAL_01.1.8.023.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.023.c.028.N1,0,20555,50228465,PRIMAL,DOL 9-42,01.1.8.023,PRIMAL_01.1.8.023.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.024.c.028.N1,0,45036,103665009,PRIMAL,DOL 9-42,01.1.8.024,PRIMAL_01.1.8.024.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.029.c.001.N3,0,34384,94587044,PRIMAL,DOL 1-8,01.1.8.029,PRIMAL_01.1.8.029.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.1.8.030.c.001.N1,0,29426,61722897,PRIMAL,DOL 1-8,01.1.8.030,PRIMAL_01.1.8.030.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.001.c.001.N1,0,68,2991102,PRIMAL,DOL 1-8,01.2.7.001,PRIMAL_01.2.7.001.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.001.c.028.N1,0,21589,64883359,PRIMAL,DOL 9-42,01.2.7.001,PRIMAL_01.2.7.001.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.002.c.001.G1,0,4340,12727633,PRIMAL,DOL 9-42,01.2.7.002,PRIMAL_01.2.7.002.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.002.c.028.N2,0,32440,66251726,PRIMAL,DOL 9-42,01.2.7.002,PRIMAL_01.2.7.002.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.005.c.001.N3,0,16,60604245,PRIMAL,DOL 1-8,01.2.7.005,PRIMAL_01.2.7.005.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.005.c.028.G1,0,10717,36785794,PRIMAL,DOL 9-42,01.2.7.005,PRIMAL_01.2.7.005.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.006.c.001.N1,0,324,3429086,PRIMAL,DOL 1-8,01.2.7.006,PRIMAL_01.2.7.006.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.007.c.028.G1,0,11502,36064454,PRIMAL,DOL 9-42,01.2.7.007,PRIMAL_01.2.7.007.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.007.c.365.G1,0,12440,48234562,PRIMAL,DOL 43-455,01.2.7.007,PRIMAL_01.2.7.007.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.008.c.028.N1,0,31683,75018318,PRIMAL,DOL 9-42,01.2.7.008,PRIMAL_01.2.7.008.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.009.c.001.N1,0,66,1539179,PRIMAL,DOL 1-8,01.2.7.009,PRIMAL_01.2.7.009.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.010.c.001.G1,0,15715,36538968,PRIMAL,DOL 1-8,01.2.7.010,PRIMAL_01.2.7.010.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.010.c.028.G1,0,10122,45848965,PRIMAL,DOL 9-42,01.2.7.010,PRIMAL_01.2.7.010.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.010.c.365.G1,0,5547,24922154,PRIMAL,DOL 43-455,01.2.7.010,PRIMAL_01.2.7.010.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.011.c.001.N1,0,4,2757193,PRIMAL,DOL 1-8,01.2.7.011,PRIMAL_01.2.7.011.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.011.c.365.G1,0,13257,54693307,PRIMAL,DOL 43-455,01.2.7.011,PRIMAL_01.2.7.011.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.013.c.001.N1,0,180,4441858,PRIMAL,DOL 1-8,01.2.7.013,PRIMAL_01.2.7.013.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.013.c.028.G1,0,9764,42703804,PRIMAL,DOL 9-42,01.2.7.013,PRIMAL_01.2.7.013.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.014.c.001.N1,0,14052,34210409,PRIMAL,DOL 1-8,01.2.7.014,PRIMAL_01.2.7.014.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.016.c.028.N1,0,22265,59983382,PRIMAL,DOL 9-42,01.2.7.016,PRIMAL_01.2.7.016.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.017.c.001.G1,0,3776,11622944,PRIMAL,DOL 1-8,01.2.7.017,PRIMAL_01.2.7.017.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.017.c.028.G1,0,13180,52695396,PRIMAL,DOL 9-42,01.2.7.017,PRIMAL_01.2.7.017.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.019.c.001.N1,0,7,2155942,PRIMAL,DOL 1-8,01.2.7.019,PRIMAL_01.2.7.019.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.019.c.028.N1,0,27167,75440117,PRIMAL,DOL 9-42,01.2.7.019,PRIMAL_01.2.7.019.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.7.020.c.028.N2,0,17803,60409189,PRIMAL,DOL 9-42,01.2.7.020,PRIMAL_01.2.7.020.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.001.c.028.G1,0,20012,59744663,PRIMAL,DOL 9-42,01.2.8.001,PRIMAL_01.2.8.001.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.001.c.365.G1,0,13640,51845699,PRIMAL,DOL 43-455,01.2.8.001,PRIMAL_01.2.8.001.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.002.c.001.N1,0,2,2472834,PRIMAL,DOL 1-8,01.2.8.002,PRIMAL_01.2.8.002.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.002.c.365.N1,0,10259,76617054,PRIMAL,DOL 43-455,01.2.8.002,PRIMAL_01.2.8.002.c.365,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.003.c.001.N3,0,15,94986019,PRIMAL,DOL 1-8,01.2.8.003,PRIMAL_01.2.8.003.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.004.c.001.N1,0,22586,68558561,PRIMAL,DOL 1-8,01.2.8.004,PRIMAL_01.2.8.004.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.007.c.001.N1,0,2137,6382029,PRIMAL,DOL 1-8,01.2.8.007,PRIMAL_01.2.8.007.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.008.c.001.G1,0,20,68613,PRIMAL,DOL 1-8,01.2.8.008,PRIMAL_01.2.8.008.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.008.c.028.G1,0,12710,39021865,PRIMAL,DOL 9-42,01.2.8.008,PRIMAL_01.2.8.008.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.009.c.001.G1,0,5978,32391864,PRIMAL,DOL 1-8,01.2.8.009,PRIMAL_01.2.8.009.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.010.c.001.G1,0,6784,30356978,PRIMAL,DOL 9-42,01.2.8.010,PRIMAL_01.2.8.010.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.010.c.028.G1,0,11448,35484869,PRIMAL,DOL 9-42,01.2.8.010,PRIMAL_01.2.8.010.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.011.c.028.N3,0,28474,61381785,PRIMAL,DOL 9-42,01.2.8.011,PRIMAL_01.2.8.011.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.013.c.001.N3,0,19,25168840,PRIMAL,DOL 1-8,01.2.8.013,PRIMAL_01.2.8.013.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.015.c.001.N1,0,30604,55402098,PRIMAL,DOL 1-8,01.2.8.015,PRIMAL_01.2.8.015.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.015.c.028.N1,0,24984,66566889,PRIMAL,DOL 9-42,01.2.8.015,PRIMAL_01.2.8.015.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.017.c.001.N3,0,17410,63919838,PRIMAL,DOL 1-8,01.2.8.017,PRIMAL_01.2.8.017.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.022.c.028.N1,0,16669,63785994,PRIMAL,DOL 9-42,01.2.8.022,PRIMAL_01.2.8.022.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.023.c.001.N1,0,15698,34848060,PRIMAL,DOL 1-8,01.2.8.023,PRIMAL_01.2.8.023.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.023.c.028.N1,0,29274,66602198,PRIMAL,DOL 9-42,01.2.8.023,PRIMAL_01.2.8.023.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X01.2.8.024.c.028.N1,0,84631,230875392,PRIMAL,DOL 9-42,01.2.8.024,PRIMAL_01.2.8.024.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X02.1.7.002.c.028.N1,0,25751,64822433,PRIMAL,DOL 9-42,02.1.7.002,PRIMAL_02.1.7.002.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X02.1.8.003.c.028.N1,0,24563,63442308,PRIMAL,DOL 9-42,02.1.8.003,PRIMAL_02.1.8.003.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X02.2.7.005.c.028.N1,0,32310,78664966,PRIMAL,DOL 9-42,02.2.7.005,PRIMAL_02.2.7.005.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X03.1.8.001.c.028.N1,0,16615,56004235,PRIMAL,DOL 43-455,03.1.8.001,PRIMAL_03.1.8.001.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X03.1.8.002.c.028.N1,0,26224,124182228,PRIMAL,DOL 9-42,03.1.8.002,PRIMAL_03.1.8.002.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X04.1.7.006.c.028.N1,0,23860,57156325,PRIMAL,DOL 9-42,04.1.7.006,PRIMAL_04.1.7.006.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X04.1.8.005.c.028.N1,0,21833,60957537,PRIMAL,DOL 9-42,04.1.8.005,PRIMAL_04.1.8.005.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X04.2.7.008.c.028.N1,0,25205,59871215,PRIMAL,DOL 9-42,04.2.7.008,PRIMAL_04.2.7.008.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X04.2.8.002.c.028.N1,0,30120,75522177,PRIMAL,DOL 9-42,04.2.8.002,PRIMAL_04.2.8.002.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.7.001.c.028.N1,0,31015,80877943,PRIMAL,DOL 9-42,05.1.7.001,PRIMAL_05.1.7.001.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.7.002.c.028.G1,0,13307,41318617,PRIMAL,DOL 9-42,05.1.7.002,PRIMAL_05.1.7.002.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.7.003.c.001.N3,0,17,85831276,PRIMAL,DOL 1-8,05.1.7.003,PRIMAL_05.1.7.003.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.7.003.c.028.N1,0,25354,78559718,PRIMAL,DOL 9-42,05.1.7.003,PRIMAL_05.1.7.003.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.7.005.c.028.G1,0,10521,34935893,PRIMAL,DOL 9-42,05.1.7.005,PRIMAL_05.1.7.005.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.7.007.c.001.N3,0,6,358078372,PRIMAL,DOL 1-8,05.1.7.007,PRIMAL_05.1.7.007.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.7.008.c.001.N3,0,8845,76878996,PRIMAL,DOL 1-8,05.1.7.008,PRIMAL_05.1.7.008.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.8.003.c.001.N3,0,13,87259895,PRIMAL,DOL 1-8,05.1.8.003,PRIMAL_05.1.8.003.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.8.003.c.028.N1,0,28659,93794094,PRIMAL,DOL 9-42,05.1.8.003,PRIMAL_05.1.8.003.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.8.004.c.001.N1,0,846,4810678,PRIMAL,DOL 1-8,05.1.8.004,PRIMAL_05.1.8.004.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.8.006.c.001.G1,0,16723,56175037,PRIMAL,DOL 1-8,05.1.8.006,PRIMAL_05.1.8.006.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.8.009.c.001.G1,0,2423,15098028,PRIMAL,DOL 1-8,05.1.8.009,PRIMAL_05.1.8.009.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.8.009.c.028.G1,0,11205,37267497,PRIMAL,DOL 9-42,05.1.8.009,PRIMAL_05.1.8.009.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.8.010.c.028.G1,0,12191,38970330,PRIMAL,DOL 9-42,05.1.8.010,PRIMAL_05.1.8.010.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.8.011.c.001.N1,0,12612,62660237,PRIMAL,DOL 1-8,05.1.8.011,PRIMAL_05.1.8.011.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.1.8.011.c.028.N1,0,34520,81636369,PRIMAL,DOL 9-42,05.1.8.011,PRIMAL_05.1.8.011.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.7.001.c.001.N3,0,17,71381569,PRIMAL,DOL 1-8,05.2.7.001,PRIMAL_05.2.7.001.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.7.001.c.028.G1,0,11415,39024538,PRIMAL,DOL 9-42,05.2.7.001,PRIMAL_05.2.7.001.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.7.002.c.028.N2,0,41025,108742429,PRIMAL,DOL 9-42,05.2.7.002,PRIMAL_05.2.7.002.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.7.003.c.001.G1,0,9623,31735324,PRIMAL,DOL 1-8,05.2.7.003,PRIMAL_05.2.7.003.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.7.003.c.028.G1,0,13970,49291726,PRIMAL,DOL 9-42,05.2.7.003,PRIMAL_05.2.7.003.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.7.004.c.001.N3,0,13,99763791,PRIMAL,DOL 1-8,05.2.7.004,PRIMAL_05.2.7.004.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.7.005.c.001.N3,0,9,66220487,PRIMAL,DOL 1-8,05.2.7.005,PRIMAL_05.2.7.005.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.7.006.c.001.N3,0,13,74091271,PRIMAL,DOL 1-8,05.2.7.006,PRIMAL_05.2.7.006.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.8.002.c.001.N1,0,3,3480125,PRIMAL,DOL 1-8,05.2.8.002,PRIMAL_05.2.8.002.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X05.2.8.002.c.028.G1,0,10152,29818386,PRIMAL,DOL 9-42,05.2.8.002,PRIMAL_05.2.8.002.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X06.1.7.001.c.001.N2,0,34890,112644392,PRIMAL,DOL 1-8,06.1.7.001,PRIMAL_06.1.7.001.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X06.1.7.001.c.028.N2,0,27117,80480896,PRIMAL,DOL 9-42,06.1.7.001,PRIMAL_06.1.7.001.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X06.1.7.004.c.028.N1,0,25785,110842808,PRIMAL,DOL 9-42,06.1.7.004,PRIMAL_06.1.7.004.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X06.1.8.003.c.028.N1,0,23464,68953499,PRIMAL,DOL 9-42,06.1.8.003,PRIMAL_06.1.8.003.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X06.2.7.002.c.001.N3,0,283,68049957,PRIMAL,DOL 1-8,06.2.7.002,PRIMAL_06.2.7.002.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X06.2.7.002.c.028.G1,0,4171,30663124,PRIMAL,DOL 9-42,06.2.7.002,PRIMAL_06.2.7.002.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X06.2.7.003.c.028.G1,0,9833,45524368,PRIMAL,DOL 9-42,06.2.7.003,PRIMAL_06.2.7.003.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X06.2.7.004.c.001.N3,0,4714,70377862,PRIMAL,DOL 1-8,06.2.7.004,PRIMAL_06.2.7.004.c.001,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
X06.2.7.004.c.028.G1,0,11345,42623430,PRIMAL,DOL 9-42,06.2.7.004,PRIMAL_06.2.7.004.c.028,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
